Time,ECT,EOT,Diff
12:40:41 PM,206.6000061,208.1660004,1.56599427
12:40:42 PM,206.6000061,208.1660004,1.56599427
12:40:43 PM,206.6000061,208.1839905,1.58398438
12:40:44 PM,206.6000061,208.1839905,1.58398438
12:40:45 PM,206.6000061,208.2380066,1.63800049
12:40:46 PM,206.6000061,208.2380066,1.63800049
12:40:47 PM,206.6000061,208.2559967,1.6559906
12:40:48 PM,206.6000061,208.2559967,1.6559906
12:40:49 PM,206.6000061,208.2019959,1.60198975
12:40:50 PM,206.6000061,208.2019959,1.60198975
12:40:51 PM,206.6000061,208.2019959,1.60198975
12:40:52 PM,206.6000061,208.2200012,1.61999512
12:40:53 PM,206.6000061,208.2200012,1.61999512
12:40:54 PM,204.8000031,208.2559967,3.45599365
12:40:55 PM,204.8000031,208.2559967,3.45599365
12:40:56 PM,204.8000031,208.2019959,3.4019928
12:40:57 PM,204.8000031,208.2019959,3.4019928
12:40:58 PM,204.8000031,208.3099976,3.50999451
12:40:59 PM,204.8000031,208.3099976,3.50999451
12:41:00 PM,204.8000031,208.3280029,3.52799988
12:41:01 PM,204.8000031,208.3280029,3.52799988
12:41:02 PM,204.8000031,208.3280029,3.52799988
12:41:03 PM,204.8000031,208.3460083,3.54600525
12:41:04 PM,204.8000031,208.3460083,3.54600525
12:41:05 PM,204.8000031,208.2559967,3.45599365
12:41:06 PM,204.8000031,208.2559967,3.45599365
12:41:07 PM,204.8000031,208.2559967,3.45599365
12:41:08 PM,204.8000031,208.2559967,3.45599365
12:41:09 PM,204.8000031,208.2380066,3.43800354
12:41:10 PM,204.8000031,208.2380066,3.43800354
12:41:11 PM,204.8000031,208.2200012,3.41999817
12:41:12 PM,204.8000031,208.2200012,3.41999817
12:41:13 PM,204.8000031,208.2200012,3.41999817
12:41:14 PM,204.8000031,208.2200012,3.41999817
12:41:15 PM,204.8000031,208.2200012,3.41999817
12:41:16 PM,204.8000031,208.2200012,3.41999817
12:41:17 PM,204.8000031,208.2200012,3.41999817
12:41:18 PM,204.8000031,208.2019959,3.4019928
12:41:19 PM,204.8000031,208.2019959,3.4019928
12:41:20 PM,204.8000031,208.2019959,3.4019928
12:41:21 PM,204.8000031,208.2019959,3.4019928
12:41:22 PM,204.8000031,208.1839905,3.38398743
12:41:23 PM,204.8000031,208.1839905,3.38398743
12:41:24 PM,204.8000031,208.2559967,3.45599365
12:41:25 PM,204.8000031,208.2559967,3.45599365
12:41:26 PM,204.8000031,208.2559967,3.45599365
12:41:27 PM,204.8000031,208.2559967,3.45599365
12:41:28 PM,204.8000031,208.2559967,3.45599365
12:41:29 PM,203,208.2200012,5.22000122
12:41:30 PM,203,208.2200012,5.22000122
12:41:31 PM,203,208.147995,5.147995
12:41:32 PM,203,208.147995,5.147995
12:41:33 PM,203,208.2740021,5.27400208
12:41:34 PM,203,208.2740021,5.27400208
12:41:35 PM,203,208.3999939,5.3999939
12:41:36 PM,203,208.3999939,5.3999939
12:41:37 PM,203,208.5800018,5.58000183
12:41:38 PM,203,208.5800018,5.58000183
12:41:39 PM,203,208.5800018,5.58000183
12:41:40 PM,203,208.6880035,5.68800354
12:41:41 PM,203,208.6880035,5.68800354
12:41:42 PM,201.199997,208.9039917,7.70399475
12:41:43 PM,201.199997,208.9039917,7.70399475
12:41:44 PM,203,209.0660095,6.06600952
12:41:45 PM,203,209.0660095,6.06600952
12:41:46 PM,203,209.0660095,6.06600952
12:41:47 PM,203,209.3000031,6.30000305
12:41:48 PM,203,209.3000031,6.30000305
12:41:49 PM,203,209.4799957,6.47999573
12:41:50 PM,203,209.4799957,6.47999573
12:41:51 PM,203,209.7319946,6.73199463
12:41:52 PM,203,209.7319946,6.73199463
12:41:53 PM,203,209.9839935,6.98399353
12:41:54 PM,203,209.9839935,6.98399353
12:41:55 PM,203,210.2359924,7.23599243
12:41:56 PM,203,210.2359924,7.23599243
12:41:57 PM,204.8000031,210.5059967,5.70599365
12:41:58 PM,204.8000031,210.5059967,5.70599365
12:41:59 PM,204.8000031,210.5059967,5.70599365
12:42:00 PM,204.8000031,210.8480072,6.04800415
12:42:01 PM,204.8000031,210.8480072,6.04800415
12:42:02 PM,204.8000031,211.1180115,6.31800842
12:42:03 PM,204.8000031,211.1180115,6.31800842
12:42:04 PM,204.8000031,211.3699951,6.56999207
12:42:05 PM,204.8000031,211.3699951,6.56999207
12:42:06 PM,206.6000061,211.7119904,5.11198426
12:42:07 PM,206.6000061,211.7119904,5.11198426
12:42:08 PM,206.6000061,212.0540009,5.45399475
12:42:09 PM,206.6000061,212.0540009,5.45399475
12:42:10 PM,206.6000061,212.4680023,5.86799622
12:42:11 PM,206.6000061,212.4680023,5.86799622
12:42:12 PM,208.3999939,212.4680023,4.06800842
12:42:13 PM,208.3999939,212.8640137,4.46401977
12:42:14 PM,208.3999939,212.8640137,4.46401977
12:42:15 PM,208.3999939,213.3140106,4.91401672
12:42:16 PM,208.3999939,213.3140106,4.91401672
12:42:17 PM,210.199997,213.7279968,3.52799988
12:42:18 PM,210.199997,213.7279968,3.52799988
12:42:19 PM,210.199997,214.1779938,3.97799682
12:42:20 PM,210.199997,214.1779938,3.97799682
12:42:21 PM,210.199997,214.6459961,4.44599914
12:42:22 PM,210.199997,214.6459961,4.44599914
12:42:23 PM,212,215.1140137,3.11401367
12:42:24 PM,212,215.1140137,3.11401367
12:42:25 PM,212,215.4559937,3.45599365
12:42:26 PM,212,215.4559937,3.45599365
12:42:27 PM,212,215.4559937,3.45599365
12:42:28 PM,212,215.9779968,3.97799683
12:42:29 PM,212,215.9779968,3.97799683
12:42:30 PM,213.8000031,216.3739929,2.57398987
12:42:31 PM,213.8000031,216.3739929,2.57398987
12:42:32 PM,213.8000031,216.8779907,3.07798767
12:42:33 PM,213.8000031,216.8779907,3.07798767
12:42:34 PM,213.8000031,217.147995,3.34799195
12:42:35 PM,213.8000031,217.147995,3.34799195
12:42:36 PM,215.6000061,217.5980072,1.9980011
12:42:37 PM,215.6000061,217.5980072,1.9980011
12:42:38 PM,215.6000061,217.9579926,2.35798645
12:42:39 PM,215.6000061,217.9579926,2.35798645
12:42:40 PM,215.6000061,218.2819977,2.68199158
12:42:41 PM,215.6000061,218.2819977,2.68199158
12:42:42 PM,215.6000061,218.2819977,2.68199158
12:42:43 PM,215.6000061,218.6060028,3.00599671
12:42:44 PM,215.6000061,218.6060028,3.00599671
12:42:45 PM,215.6000061,218.8760071,3.27600098
12:42:46 PM,215.6000061,218.8760071,3.27600098
12:42:47 PM,215.6000061,219.199997,3.59999085
12:42:48 PM,215.6000061,219.199997,3.59999085
12:42:49 PM,215.6000061,219.5960083,3.9960022
12:42:50 PM,215.6000061,219.5960083,3.9960022
12:42:51 PM,215.6000061,219.5960083,3.9960022
12:42:52 PM,215.6000061,219.776001,4.17599488
12:42:53 PM,215.6000061,219.776001,4.17599488
12:42:54 PM,215.6000061,220.0820007,4.48199463
12:42:55 PM,215.6000061,220.0820007,4.48199463
12:42:56 PM,215.6000061,220.352005,4.7519989
12:42:57 PM,215.6000061,220.352005,4.7519989
12:42:58 PM,217.3999939,220.6940002,3.29400634
12:42:59 PM,217.3999939,220.6940002,3.29400634
12:43:00 PM,217.3999939,220.9099884,3.5099945
12:43:01 PM,217.3999939,220.9099884,3.5099945
12:43:02 PM,217.3999939,220.9099884,3.5099945
12:43:03 PM,217.3999939,221.1619873,3.7619934
12:43:04 PM,217.3999939,221.1619873,3.7619934
12:43:05 PM,217.3999939,221.3779907,3.97799682
12:43:06 PM,217.3999939,221.3779907,3.97799682
12:43:07 PM,217.3999939,221.6660004,4.26600647
12:43:08 PM,217.3999939,221.6660004,4.26600647
12:43:09 PM,217.3999939,221.8999939,4.5
12:43:10 PM,217.3999939,221.8999939,4.5
12:43:11 PM,217.3999939,222.0800018,4.68000793
12:43:12 PM,217.3999939,222.0800018,4.68000793
12:43:13 PM,217.3999939,222.3859863,4.98599243
12:43:14 PM,217.3999939,222.3859863,4.98599243
12:43:15 PM,219.199997,222.5839996,3.38400268
12:43:16 PM,219.199997,222.5839996,3.38400268
12:43:17 PM,219.199997,222.5839996,3.38400268
12:43:18 PM,219.199997,222.8540039,3.65400696
12:43:19 PM,219.199997,222.8540039,3.65400696
12:43:20 PM,219.199997,223.1779938,3.97799682
12:43:21 PM,219.199997,223.1779938,3.97799682
12:43:22 PM,219.199997,223.3580017,4.15800476
12:43:23 PM,219.199997,223.3580017,4.15800476
12:43:24 PM,219.199997,223.6819916,4.48199463
12:43:25 PM,219.199997,223.6819916,4.48199463
12:43:26 PM,219.199997,223.9519959,4.7519989
12:43:27 PM,219.199997,223.9519959,4.7519989
12:43:28 PM,221,224.2940064,3.29400635
12:43:29 PM,221,224.2940064,3.29400635
12:43:30 PM,221,224.4920044,3.49200439
12:43:31 PM,221,224.4920044,3.49200439
12:43:32 PM,221,224.4920044,3.49200439
12:43:33 PM,221,224.8339996,3.83399963
12:43:34 PM,221,224.8339996,3.83399963
12:43:35 PM,221,225.0500031,4.05000305
12:43:36 PM,221,225.0500031,4.05000305
12:43:37 PM,221,225.3200073,4.32000732
12:43:38 PM,221,225.3200073,4.32000732
12:43:39 PM,221,225.5359955,4.53599548
12:43:40 PM,221,225.5359955,4.53599548
12:43:41 PM,221,225.7700043,4.77000427
12:43:42 PM,221,225.7700043,4.77000427
12:43:43 PM,221,226.0220032,5.02200317
12:43:44 PM,221,226.0220032,5.02200317
12:43:45 PM,221,226.0220032,5.02200317
12:43:46 PM,221,226.1839905,5.18399048
12:43:47 PM,221,226.1839905,5.18399048
12:43:48 PM,221,226.4179993,5.41799927
12:43:49 PM,221,226.4179993,5.41799927
12:43:50 PM,221,226.5800018,5.58000183
12:43:51 PM,221,226.5800018,5.58000183
12:43:52 PM,221,226.6159973,5.61599731
12:43:53 PM,221,226.6159973,5.61599731
12:43:54 PM,221,226.6880035,5.68800354
12:43:55 PM,221,226.6880035,5.68800354
12:43:56 PM,221,226.6880035,5.68800354
12:43:57 PM,221,226.8500061,5.8500061
12:43:58 PM,221,226.8500061,5.8500061
12:43:59 PM,221,226.9039917,5.9039917
12:44:00 PM,221,226.9039917,5.9039917
12:44:01 PM,219.199997,226.9219971,7.72200012
12:44:02 PM,219.199997,226.9219971,7.72200012
12:44:03 PM,219.199997,226.9039917,7.70399475
12:44:04 PM,219.199997,226.9039917,7.70399475
12:44:05 PM,219.199997,226.9940033,7.79400635
12:44:06 PM,219.199997,226.9940033,7.79400635
12:44:07 PM,219.199997,226.9579926,7.7579956
12:44:08 PM,219.199997,226.9579926,7.7579956
12:44:09 PM,217.3999939,226.9039917,9.5039978
12:44:10 PM,217.3999939,226.9039917,9.5039978
12:44:11 PM,217.3999939,226.9039917,9.5039978
12:44:12 PM,217.3999939,226.9219971,9.52200317
12:44:13 PM,217.3999939,226.9219971,9.52200317
12:44:14 PM,217.3999939,226.8680115,9.46801757
12:44:15 PM,217.3999939,226.8680115,9.46801757
12:44:16 PM,217.3999939,226.9579926,9.55799865
12:44:17 PM,217.3999939,226.9579926,9.55799865
12:44:18 PM,217.3999939,226.8680115,9.46801757
12:44:19 PM,217.3999939,226.8680115,9.46801757
12:44:20 PM,217.3999939,226.8859863,9.48599243
12:44:21 PM,217.3999939,226.8859863,9.48599243
12:44:22 PM,217.3999939,226.8859863,9.48599243
12:44:23 PM,217.3999939,226.8320007,9.43200683
12:44:24 PM,215.6000061,226.8320007,11.23199463
12:44:25 PM,215.6000061,226.6699982,11.06999207
12:44:26 PM,215.6000061,226.6699982,11.06999207
12:44:27 PM,215.6000061,226.6519928,11.0519867
12:44:28 PM,215.6000061,226.6519928,11.0519867
12:44:29 PM,215.6000061,226.6340027,11.03399659
12:44:30 PM,215.6000061,226.6340027,11.03399659
12:44:31 PM,215.6000061,226.5440064,10.94400025
12:44:32 PM,215.6000061,226.5440064,10.94400025
12:44:33 PM,215.6000061,226.5440064,10.94400025
12:44:34 PM,215.6000061,226.5440064,10.94400025
12:44:35 PM,213.8000031,226.4539948,12.6539917
12:44:36 PM,213.8000031,226.4539948,12.6539917
12:44:37 PM,213.8000031,226.4539948,12.6539917
12:44:38 PM,213.8000031,226.3099976,12.50999451
12:44:39 PM,213.8000031,226.3099976,12.50999451
12:44:40 PM,213.8000031,226.2740021,12.47399903
12:44:41 PM,213.8000031,226.2740021,12.47399903
12:44:42 PM,213.8000031,226.2380066,12.43800354
12:44:43 PM,213.8000031,226.2380066,12.43800354
12:44:44 PM,213.8000031,226.1839905,12.38398743
12:44:45 PM,213.8000031,226.1839905,12.38398743
12:44:46 PM,213.8000031,226.076004,12.27600098
12:44:47 PM,213.8000031,226.076004,12.27600098
12:44:48 PM,213.8000031,226.0579987,12.25799561
12:44:49 PM,213.8000031,226.0579987,12.25799561
12:44:50 PM,213.8000031,226.0579987,12.25799561
12:44:51 PM,213.8000031,226.0579987,12.25799561
12:44:52 PM,213.8000031,226.0579987,12.25799561
12:44:53 PM,213.8000031,226.0220032,12.22200012
12:44:54 PM,213.8000031,226.0220032,12.22200012
12:44:55 PM,212,225.8959961,13.89599609
12:44:56 PM,212,225.8959961,13.89599609
12:44:57 PM,212,225.7880096,13.78800964
12:44:58 PM,212,225.7880096,13.78800964
12:44:59 PM,212,225.7160034,13.71600342
12:45:00 PM,212,225.7160034,13.71600342
12:45:01 PM,212,225.7700043,13.77000427
12:45:02 PM,212,225.7700043,13.77000427
12:45:03 PM,212,225.7700043,13.77000427
12:45:04 PM,212,225.6979981,13.69799805
12:45:05 PM,212,225.6979981,13.69799805
12:45:06 PM,212,225.6260071,13.62600708
12:45:07 PM,212,225.6260071,13.62600708
12:45:08 PM,212,225.5359955,13.53599548
12:45:09 PM,212,225.5359955,13.53599548
12:45:10 PM,212,225.3380127,13.3380127
12:45:11 PM,212,225.3380127,13.3380127
12:45:12 PM,212,225.302002,13.30200195
12:45:13 PM,212,225.302002,13.30200195
12:45:14 PM,212,225.2119904,13.21199036
12:45:15 PM,212,225.2119904,13.21199036
12:45:16 PM,212,225.2119904,13.21199036
12:45:17 PM,212,225.0319977,13.03199768
12:45:18 PM,212,225.0319977,13.03199768
12:45:19 PM,212,224.9599915,12.95999146
12:45:20 PM,210.199997,224.9599915,14.75999451
12:45:21 PM,210.199997,224.9059906,14.70599365
12:45:22 PM,210.199997,224.9059906,14.70599365
12:45:23 PM,210.199997,224.852005,14.65200805
12:45:24 PM,210.199997,224.852005,14.65200805
12:45:25 PM,210.199997,224.8699951,14.66999817
12:45:26 PM,210.199997,224.8699951,14.66999817
12:45:27 PM,210.199997,224.7799988,14.58000183
12:45:28 PM,210.199997,224.7799988,14.58000183
12:45:29 PM,210.199997,224.6359863,14.43598938
12:45:30 PM,210.199997,224.6359863,14.43598938
12:45:31 PM,210.199997,224.5460053,14.3460083
12:45:32 PM,210.199997,224.5460053,14.3460083
12:45:33 PM,210.199997,224.4380035,14.23800659
12:45:34 PM,210.199997,224.4380035,14.23800659
12:45:35 PM,210.199997,224.4380035,14.23800659
12:45:36 PM,210.199997,224.4380035,14.23800659
12:45:37 PM,210.199997,224.4380035,14.23800659
12:45:38 PM,210.199997,224.4920044,14.29200744
12:45:39 PM,210.199997,224.4920044,14.29200744
12:45:40 PM,210.199997,224.4380035,14.23800659
12:45:41 PM,210.199997,224.4380035,14.23800659
12:45:42 PM,210.199997,224.4199982,14.22000122
12:45:43 PM,210.199997,224.4199982,14.22000122
12:45:44 PM,210.199997,224.5099945,14.30999756
12:45:45 PM,210.199997,224.5099945,14.30999756
12:45:46 PM,210.199997,224.4920044,14.29200744
12:45:47 PM,210.199997,224.4920044,14.29200744
12:45:48 PM,212,224.5640106,12.56401062
12:45:49 PM,212,224.5640106,12.56401062
12:45:50 PM,212,224.5820007,12.58200073
12:45:51 PM,212,224.5820007,12.58200073
12:45:52 PM,212,224.6359863,12.63598633
12:45:53 PM,212,224.6359863,12.63598633
12:45:54 PM,212,224.7440033,12.7440033
12:45:55 PM,212,224.7440033,12.7440033
12:45:56 PM,212,224.7440033,12.7440033
12:45:57 PM,212,224.852005,12.852005
12:45:58 PM,212,224.852005,12.852005
12:45:59 PM,212,224.8160095,12.81600952
12:46:00 PM,212,224.8160095,12.81600952
12:46:01 PM,212,224.8699951,12.86999512
12:46:02 PM,212,224.8699951,12.86999512
12:46:03 PM,212,224.8880005,12.88800049
12:46:04 PM,212,224.8880005,12.88800049
12:46:05 PM,212,224.9059906,12.9059906
12:46:06 PM,212,224.9059906,12.9059906
12:46:07 PM,212,224.9059906,12.9059906
12:46:08 PM,212,224.9420013,12.94200134
12:46:09 PM,212,224.9420013,12.94200134
12:46:10 PM,212,224.9779968,12.97799683
12:46:11 PM,212,224.9779968,12.97799683
12:46:12 PM,212,224.9779968,12.97799683
12:46:13 PM,212,224.9779968,12.97799683
12:46:14 PM,212,225.0319977,13.03199768
12:46:15 PM,212,225.0319977,13.03199768
12:46:16 PM,212,225.0680084,13.06800842
12:46:17 PM,212,225.0680084,13.06800842
12:46:18 PM,212,224.9779968,12.97799683
12:46:19 PM,212,224.9779968,12.97799683
12:46:20 PM,212,225.0319977,13.03199768
12:46:21 PM,212,225.0319977,13.03199768
12:46:22 PM,212,225.0319977,13.03199768
12:46:23 PM,212,225.0319977,13.03199768
12:46:24 PM,212,225.0140076,13.01400757
12:46:25 PM,212,225.0140076,13.01400757
12:46:26 PM,212,225.0140076,13.01400757
12:46:27 PM,212,225.1399994,13.13999939
12:46:28 PM,212,225.1399994,13.13999939
12:46:29 PM,212,225.1040039,13.10400391
12:46:30 PM,212,225.1040039,13.10400391
12:46:31 PM,212,225.0319977,13.03199768
12:46:32 PM,212,225.0319977,13.03199768
12:46:33 PM,212,224.9599915,12.95999146
12:46:34 PM,212,224.9599915,12.95999146
12:46:35 PM,212,224.8880005,12.88800049
12:46:36 PM,212,224.8880005,12.88800049
12:46:37 PM,212,224.8160095,12.81600952
12:46:38 PM,212,224.8160095,12.81600952
12:46:39 PM,212,224.6900024,12.69000244
12:46:40 PM,212,224.6900024,12.69000244
12:46:41 PM,212,224.6900024,12.69000244
12:46:42 PM,212,224.5640106,12.56401062
12:46:43 PM,212,224.5640106,12.56401062
12:46:44 PM,212,224.4920044,12.49200439
12:46:45 PM,212,224.4920044,12.49200439
12:46:46 PM,212,224.3840027,12.38400269
12:46:47 PM,212,224.3840027,12.38400269
12:46:48 PM,212,224.4380035,12.43800354
12:46:49 PM,212,224.4380035,12.43800354
12:46:50 PM,212,224.3840027,12.38400269
12:46:51 PM,212,224.3840027,12.38400269
12:46:52 PM,212,224.4380035,12.43800354
12:46:53 PM,212,224.4380035,12.43800354
12:46:54 PM,212,224.4920044,12.49200439
12:46:55 PM,212,224.4920044,12.49200439
12:46:56 PM,212,224.4920044,12.49200439
12:46:57 PM,212,224.5279999,12.52799988
12:46:58 PM,212,224.5279999,12.52799988
12:46:59 PM,212,224.473999,12.47399902
12:47:00 PM,212,224.473999,12.47399902
12:47:01 PM,212,224.5460053,12.54600525
12:47:02 PM,212,224.5460053,12.54600525
12:47:03 PM,212,224.6180115,12.61801147
12:47:04 PM,212,224.6180115,12.61801147
12:47:05 PM,212,224.6180115,12.61801147
12:47:06 PM,212,224.6539917,12.6539917
12:47:07 PM,212,224.6539917,12.6539917
12:47:08 PM,212,224.7079926,12.70799255
12:47:09 PM,212,224.7079926,12.70799255
12:47:10 PM,212,224.7619934,12.76199341
12:47:11 PM,212,224.7619934,12.76199341
12:47:12 PM,212,224.7799988,12.77999878
12:47:13 PM,212,224.7799988,12.77999878
12:47:14 PM,212,224.852005,12.852005
12:47:15 PM,212,224.852005,12.852005
12:47:16 PM,212,224.852005,12.852005
12:47:17 PM,212,224.8880005,12.88800049
12:47:18 PM,212,224.8880005,12.88800049
12:47:19 PM,213.8000031,224.9420013,11.14199829
12:47:20 PM,213.8000031,224.9420013,11.14199829
12:47:21 PM,213.8000031,224.9779968,11.17799378
12:47:22 PM,213.8000031,224.9779968,11.17799378
12:47:23 PM,213.8000031,225.0500031,11.25
12:47:24 PM,213.8000031,225.0500031,11.25
12:47:25 PM,213.8000031,225.1759949,11.37599182
12:47:26 PM,213.8000031,225.1759949,11.37599182
12:47:27 PM,213.8000031,225.1759949,11.37599182
12:47:28 PM,213.8000031,225.3200073,11.52000427
12:47:29 PM,213.8000031,225.3200073,11.52000427
12:47:30 PM,213.8000031,225.5,11.69999695
12:47:31 PM,213.8000031,225.5,11.69999695
12:47:32 PM,215.6000061,225.6979981,10.09799195
12:47:33 PM,215.6000061,225.6979981,10.09799195
12:47:34 PM,215.6000061,225.8779907,10.27798462
12:47:35 PM,215.6000061,225.8779907,10.27798462
12:47:36 PM,215.6000061,225.8779907,10.27798462
12:47:37 PM,215.6000061,226.147995,10.5479889
12:47:38 PM,215.6000061,226.147995,10.5479889
12:47:39 PM,217.3999939,226.4359894,9.03599548
12:47:40 PM,217.3999939,226.4359894,9.03599548
12:47:41 PM,217.3999939,226.6699982,9.27000427
12:47:42 PM,217.3999939,226.6699982,9.27000427
12:47:43 PM,217.3999939,226.9579926,9.55799865
12:47:44 PM,217.3999939,226.9579926,9.55799865
12:47:45 PM,219.199997,227.2099915,8.00999451
12:47:46 PM,219.199997,227.2099915,8.00999451
12:47:47 PM,219.199997,227.2099915,8.00999451
12:47:48 PM,219.199997,227.5339966,8.33399963
12:47:49 PM,219.199997,227.5339966,8.33399963
12:47:50 PM,219.199997,227.7680054,8.56800842
12:47:51 PM,219.199997,227.7680054,8.56800842
12:47:52 PM,221,227.9479981,6.94799805
12:47:53 PM,221,227.9479981,6.94799805
12:47:54 PM,221,228.1279907,7.12799072
12:47:55 PM,221,228.1279907,7.12799072
12:47:56 PM,221,228.1279907,7.12799072
12:47:57 PM,221,228.1640015,7.16400146
12:47:58 PM,221,228.1640015,7.16400146
12:47:59 PM,221,228.2539978,7.2539978
12:48:00 PM,221,228.2539978,7.2539978
12:48:01 PM,219.199997,228.2539978,9.05400085
12:48:02 PM,219.199997,228.2539978,9.05400085
12:48:03 PM,219.199997,228.2900085,9.09001159
12:48:04 PM,219.199997,228.2900085,9.09001159
12:48:05 PM,219.199997,228.326004,9.12600708
12:48:06 PM,219.199997,228.326004,9.12600708
12:48:07 PM,219.199997,228.326004,9.12600708
12:48:08 PM,219.199997,228.1640015,8.96400451
12:48:09 PM,219.199997,228.1640015,8.96400451
12:48:10 PM,219.199997,228.0920105,8.89201355
12:48:11 PM,219.199997,228.0920105,8.89201355
12:48:12 PM,217.3999939,228.0200043,10.62001037
12:48:13 PM,217.3999939,228.0200043,10.62001037
12:48:14 PM,217.3999939,227.8939972,10.49400329
12:48:15 PM,217.3999939,227.8939972,10.49400329
12:48:16 PM,217.3999939,227.8939972,10.49400329
12:48:17 PM,217.3999939,227.8580017,10.45800781
12:48:18 PM,217.3999939,227.8580017,10.45800781
12:48:19 PM,217.3999939,227.7319946,10.33200073
12:48:20 PM,217.3999939,227.7319946,10.33200073
12:48:21 PM,215.6000061,227.75,12.1499939
12:48:22 PM,215.6000061,227.75,12.1499939
12:48:23 PM,215.6000061,227.6959992,12.09599305
12:48:24 PM,215.6000061,227.6959992,12.09599305
12:48:25 PM,215.6000061,227.5880127,11.9880066
12:48:26 PM,215.6000061,227.5880127,11.9880066
12:48:27 PM,215.6000061,227.4799957,11.87998963
12:48:28 PM,215.6000061,227.4799957,11.87998963
12:48:29 PM,215.6000061,227.4619904,11.86198426
12:48:30 PM,215.6000061,227.4619904,11.86198426
12:48:31 PM,215.6000061,227.4619904,11.86198426
12:48:32 PM,215.6000061,227.4980011,11.897995
12:48:33 PM,215.6000061,227.4980011,11.897995
12:48:34 PM,215.6000061,227.4259949,11.82598877
12:48:35 PM,215.6000061,227.4259949,11.82598877
12:48:36 PM,215.6000061,227.4799957,11.87998963
12:48:37 PM,215.6000061,227.4799957,11.87998963
12:48:38 PM,215.6000061,227.4980011,11.897995
12:48:39 PM,215.6000061,227.4980011,11.897995
12:48:40 PM,215.6000061,227.5880127,11.9880066
12:48:41 PM,215.6000061,227.5880127,11.9880066
12:48:42 PM,215.6000061,227.5880127,11.9880066
12:48:43 PM,215.6000061,227.6779938,12.07798767
12:48:44 PM,215.6000061,227.6779938,12.07798767
12:48:45 PM,217.3999939,227.8760071,10.47601318
12:48:46 PM,217.3999939,227.8760071,10.47601318
12:48:47 PM,217.3999939,227.9119873,10.5119934
12:48:48 PM,217.3999939,227.9119873,10.5119934
12:48:49 PM,217.3999939,228.2180023,10.81800842
12:48:50 PM,217.3999939,228.2180023,10.81800842
12:48:51 PM,217.3999939,228.2180023,10.81800842
12:48:52 PM,219.199997,228.4339905,9.23399353
12:48:53 PM,219.199997,228.4339905,9.23399353
12:48:54 PM,219.199997,228.5780029,9.37800598
12:48:55 PM,219.199997,228.5780029,9.37800598
12:48:56 PM,219.199997,228.8119965,9.61199951
12:48:57 PM,219.199997,228.8119965,9.61199951
12:48:58 PM,219.199997,228.8119965,9.61199951
12:48:59 PM,219.199997,229.0279999,9.82800293
12:49:00 PM,219.199997,229.0279999,9.82800293
12:49:01 PM,219.199997,229.1719971,9.97200012
12:49:02 PM,219.199997,229.1719971,9.97200012
12:49:03 PM,221,229.3160095,8.31600952
12:49:04 PM,221,229.3160095,8.31600952
12:49:05 PM,221,229.4420013,8.44200134
12:49:06 PM,221,229.4420013,8.44200134
12:49:07 PM,221,229.4420013,8.44200134
12:49:08 PM,221,229.6579895,8.6579895
12:49:09 PM,221,229.6579895,8.6579895
12:49:10 PM,221,229.7660065,8.76600647
12:49:11 PM,221,229.7660065,8.76600647
12:49:12 PM,221,229.8739929,8.87399292
12:49:13 PM,221,229.8739929,8.87399292
12:49:14 PM,221,230,9
12:49:15 PM,221,230,9
12:49:16 PM,221,230,9
12:49:17 PM,221,230.1799927,9.17999268
12:49:18 PM,221,230.1799927,9.17999268
12:49:19 PM,221,230.2339935,9.23399353
12:49:20 PM,221,230.2339935,9.23399353
12:49:21 PM,221,230.2339935,9.23399353
12:49:22 PM,221,230.2339935,9.23399353
12:49:23 PM,221,230.2880096,9.28800964
12:49:24 PM,221,230.2880096,9.28800964
12:49:25 PM,221,230.2880096,9.28800964
12:49:26 PM,221,230.3779907,9.37799072
12:49:27 PM,221,230.3779907,9.37799072
12:49:28 PM,219.199997,230.5220032,11.32200622
12:49:29 PM,219.199997,230.5220032,11.32200622
12:49:30 PM,219.199997,230.5940094,11.39401245
12:49:31 PM,219.199997,230.5940094,11.39401245
12:49:32 PM,219.199997,230.6300049,11.43000793
12:49:33 PM,219.199997,230.6300049,11.43000793
12:49:34 PM,219.199997,230.7019959,11.5019989
12:49:35 PM,219.199997,230.7019959,11.5019989
12:49:36 PM,219.199997,230.7019959,11.5019989
12:49:37 PM,219.199997,230.7380066,11.53800964
12:49:38 PM,219.199997,230.7380066,11.53800964
12:49:39 PM,219.199997,230.8280029,11.62800598
12:49:40 PM,219.199997,230.8280029,11.62800598
12:49:41 PM,219.199997,230.8640137,11.66401672
12:49:42 PM,219.199997,230.8640137,11.66401672
12:49:43 PM,219.199997,230.9720001,11.77200317
12:49:44 PM,219.199997,230.9720001,11.77200317
12:49:45 PM,219.199997,230.9720001,11.77200317
12:49:46 PM,219.199997,231.0619965,11.86199951
12:49:47 PM,219.199997,231.0619965,11.86199951
12:49:48 PM,219.199997,231.1519928,11.95199585
12:49:49 PM,219.199997,231.1519928,11.95199585
12:49:50 PM,219.199997,231.223999,12.02400207
12:49:51 PM,219.199997,231.223999,12.02400207
12:49:52 PM,219.199997,231.223999,12.02400207
12:49:53 PM,219.199997,231.2779999,12.07800293
12:49:54 PM,219.199997,231.2779999,12.07800293
12:49:55 PM,219.199997,231.3140106,12.11401367
12:49:56 PM,219.199997,231.3140106,12.11401367
12:49:57 PM,219.199997,231.3859863,12.18598938
